index,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Participant,Activity,Combined
38,0.7348109126762636,0.39154043647706666,0.8004338394793926,0.6904761904761905,0.625,0.71875,0.8417101781978749,0.004070016330969574,0.7452229299363053,0.6855345911949686,0.5426731078904997,0.7049180327868853,0.7216305284934628,0.7375,0.3978724873937971,0.602127512606203,0.22718052738336714,0.20981636386667504,0.1538461538461539,0.65625,0.34492437590208697,0.15384615384615385,0.65625,0.3860636682259338,0.11764705882352941,0.3955306481681628,0.7219412502130522,0.743208666936376,6,TSST_speech,6TSST_speech
39,0.6873459898429697,0.2938716379342546,0.8004338394793926,0.6666666666666666,0.53125,0.375,0.8489881713233691,0.012759101472171831,0.5907643312101888,0.5911949685534592,0.5169082125603867,0.7213114754098361,0.668917571083701,0.4375,0.3224163191705174,0.6775836808294828,0.21906693711967545,0.13554854894903676,0.15060728744939272,0.4582236842105263,0.33943331060877874,0.15384615384615385,0.46875,0.38315063496158236,0.23529411764705882,0.8849811584940591,0.5615779857524904,0.7408093780976602,6,TSST_speech,6TSST_speech
40,0.6199988055917056,0.18212924186574475,0.8351409978308026,0.5,0.4375,0.375,0.8638421786066482,0.00848903136834531,0.5222929936305725,0.4654088050314467,0.42028985507246397,0.7049180327868853,0.5957273287047149,0.3875,0.3104925053533192,0.689507494646681,0.12981744421906694,0.06847420552468722,0.07451923076923077,0.4228515625,0.3083791074517773,0.07692307692307693,0.4375,0.35082646691036695,0.35294117647058826,0.6323877664130598,0.41853077214293916,0.6938822453813441,6,TSST_speech,6TSST_speech
41,0.646064084165806,0.3658759952774605,0.7830802603036876,0.8333333333333334,0.4375,0.34375,0.8906726469854367,0.015996029435670737,0.6305732484076428,0.49685534591194985,0.3880837359098231,0.6721311475409836,0.6283385252595475,0.565625,0.20884778349810953,0.7911522165018907,0.2920892494929006,0.188876712510142,0.1902618657937807,0.5252659574468086,0.4815397871979376,0.19230769230769232,0.53125,0.5378326331972906,0.17647058823529413,0.4852193750274708,0.646832255197274,0.323460443027819,6,TSST_speech,6TSST_speech
42,0.6671032221454393,0.3645550199297212,0.7830802603036876,0.8333333333333334,0.5,0.375,0.8764462370169952,0.014933257790853928,0.6496815286624198,0.5597484276729562,0.42028985507246397,0.6852459016393444,0.6501879813557968,0.5875,0.3473008001803225,0.6526991998196777,0.2920892494929006,0.18780412802733834,0.15060728744939272,0.5194078947368421,0.3502563267252668,0.15384615384615385,0.53125,0.3950344654617747,0.23529411764705882,0.8334543468056954,0.2813142430913093,1.0,6,TSST_speech,6TSST_speech
43,0.6363885464831714,0.16574406565881644,0.8524945770065075,0.5476190476190477,0.46875,0.46875,0.8890274400215447,0.015186932655790698,0.49044585987261063,0.49685534591194985,0.45249597423510485,0.7213114754098361,0.6124340202105403,0.290625,0.28586723768736627,0.7141327623126339,0.12981744421906694,0.06024218858402706,0.0,0.392578125,0.03813650811602462,0.0,0.40625,0.033962834327229977,0.35294117647058826,0.7881291882904222,0.5020822017019733,0.6338965125738052,6,TSST_speech,6TSST_speech
44,0.6047623274368342,0.13044989068527615,0.841648590021692,0.42857142857142855,0.4375,0.46875,0.8819389980812593,0.012871539494280845,0.41401273885350387,0.4339622641509436,0.4476650563607086,0.7213114754098361,0.5787237042933379,0.1875,0.32318594229453196,0.676814057705468,0.09939148073022312,0.04389422275205095,0.0,0.2683634020618556,0.03248914202796756,0.0,0.28125,0.0291007991386181,0.35294117647058826,0.7102784756999293,0.7003054959230726,0.27073546524156333,6,TSST_speech,6TSST_speech
45,0.6288440625807504,0.18274746426458938,0.841648590021692,0.5,0.46875,0.3125,0.8867634964780318,0.01373373495654323,0.49044585987261063,0.49685534591194985,0.45249597423510485,0.7213114754098361,0.6049598430867273,0.296875,0.2612419700214133,0.7387580299785866,0.12373225152129817,0.06879281989877499,0.0,0.392578125,0.03881999141270051,0.0,0.40625,0.02708105025568139,0.20588235294117646,0.6168690482188748,0.4185307721429397,0.6380334596639807,6,TSST_speech,6TSST_speech
48,0.6043117503676528,0.11599027183402957,0.8438177874186551,0.38095238095238093,0.4375,0.40625,0.8419327193090294,0.007840475788937463,0.42675159235668697,0.4654088050314467,0.45249597423510485,0.707377049180328,0.5779725086755665,0.275,0.34755734122166065,0.6524426587783394,0.08113590263691683,0.037748658726187816,0.0,0.2384020618556701,0.026228193410992022,0.0,0.25,0.018088628784104378,0.35294117647058826,0.7437385691259788,0.6895864121766673,0.14381222255742923,6,TSST_mentalSub,6TSST_mentalSub
49,0.7184988206502071,0.17850642235669784,0.8611713665943601,0.5952380952380952,0.59375,0.59375,0.874144927496838,0.012496356317660795,0.5859872611464961,0.6006289308176106,0.5813204508856684,0.7672131147540986,0.6982982311735911,0.3375,0.39706976219993256,0.6029302378000675,0.13793103448275862,0.06662824919497903,0.0,0.27467105263157887,0.0307385849179233,0.0,0.28125,0.021132681215760233,0.20588235294117646,0.8132916813624228,0.37825344557383794,0.6383872775072185,6,TSST_mentalSub,6TSST_mentalSub
50,0.7584430224306767,0.17622982712155108,0.8676789587852495,0.5952380952380952,0.6484375,0.5625,0.8591245575614935,0.011533435255222607,0.617834394904458,0.6540880503144655,0.6392914653784224,0.8032786885245902,0.7398781021468787,0.2375,0.37245285625474894,0.6275471437452511,0.13184584178498987,0.06549163549098007,0.0,0.5937500000000001,0.04565373141630732,0.0,0.59375,0.03340273183931806,0.3235294117647059,0.5900509868233931,0.5682146056241478,0.8782599719446733,6,TSST_mentalSub,6TSST_mentalSub
51,0.7338081478643933,0.1750162811711455,0.8676789587852495,0.5,0.59375,0.34375,0.8432074492511445,0.0029310590047057126,0.6305732484076428,0.6540880503144655,0.6135265700483093,0.7540983606557377,0.7141755418293783,0.384375,0.30944462162285313,0.6905553783771471,0.09939148073022312,0.06486897871646233,0.0,0.741688829787234,0.0451181497674252,0.0,0.75,0.03232494038958794,0.29411764705882354,0.567294054838664,0.7843069478050461,0.3466977628534835,6,TSST_mentalSub,6TSST_mentalSub
52,0.7131752356388439,0.19029293162985728,0.8611713665943601,0.5,0.5625,0.34375,0.848930877190564,0.003217196358495337,0.6496815286624198,0.595911949685535,0.5491143317230276,0.7540983606557377,0.6930219108396501,0.4125,0.3473008001803225,0.6526991998196777,0.10547667342799188,0.07273861494562232,0.0,0.6417763157894737,0.040834781514014165,0.0,0.65625,0.03305842950944138,0.20588235294117646,0.783607757237605,0.5772133409916078,0.6901208895401458,6,TSST_mentalSub,6TSST_mentalSub
53,0.6222751584932976,0.1312800683814247,0.8611713665943601,0.40476190476190477,0.46875,0.53125,0.8684595160643411,0.007199517031370479,0.4585987261146488,0.49685534591194985,0.45249597423510485,0.7049180327868853,0.5969961345580237,0.2875,0.23661670235546053,0.7633832976445397,0.07302231237322515,0.04426354378823104,0.0,0.36230468749999994,0.02761924735827738,0.0,0.375,0.023252322759121133,0.2647058823529412,0.7144152768680407,0.41079452866525074,0.710430033742045,6,TSST_mentalSub,6TSST_mentalSub
54,0.6444533396202416,0.1697332261555825,0.8676789587852495,0.5476190476190477,0.48046875,0.53125,0.9063047766697796,0.015134665456696426,0.49044585987261063,0.49685534591194985,0.45249597423510485,0.7172131147540983,0.6209286432768011,0.3,0.335117773019272,0.664882226980728,0.11561866125760649,0.0622086619449102,0.0,0.33203124999999994,0.03221754962804544,0.0,0.34375,0.025772453604553148,0.2647058823529412,0.8319141431954452,0.4448339999670799,0.509788099868552,6,TSST_mentalSub,6TSST_mentalSub
55,0.7286859277707173,0.1708431254933702,0.8763557483731019,0.5952380952380952,0.5625,0.5,0.8863597788107607,0.013772731712376179,0.5923566878980882,0.5864779874213836,0.5813204508856684,0.7836065573770493,0.7087442786149631,0.25625,0.14822495210188222,0.8517750478981178,0.12373225152129817,0.06276910614302854,0.0,0.48881578947368426,0.04265451826868735,0.0,0.5,0.03323598342427348,0.2647058823529412,0.7572842773533329,0.5439882111084832,0.6801922165237247,6,TSST_mentalSub,6TSST_mentalSub
56,0.6873459898429697,0.16165015105038458,0.841648590021692,0.5952380952380952,0.53125,0.5,0.9015368895780803,0.02580005905183716,0.5222929936305725,0.528301886792453,0.5491143317230276,0.7704918032786885,0.6654555262573999,0.1875,0.1979939141214923,0.8020060858785079,0.15618661257606492,0.05825780843462287,0.0,0.3970394736842104,0.039772538349399915,0.0,0.40625,0.03139900398980829,0.29411764705882354,0.8200125698435127,0.5862036702541006,0.7345386372451838,6,TSST_mentalSub,6TSST_mentalSub
